CXB0277 	266.74632600	-32.17998200
CXB0278 	266.43893400	-32.06319000
CXB0279 	266.34052900	-32.16042900
CXB0280 	266.33539000	-32.01832400
CXB0281 	266.24715900	-32.27382100
CXB0282 	266.22813000	-32.19594200
CXB0283 	266.21405000	-32.20311300
CXB0284 	266.02325000	-32.12186500
CXB0285 	265.69436400	-31.85992200
CXB0286 	263.51627600	-30.49387800
CXB0287 	263.39017800	-30.53411300
CXB0288 	263.21566200	-30.48842100
CXB0289 	263.15050600	-30.19953200
CXB0290 	262.91065200	-30.49630000
CXB0291 	269.02785300	-28.52408200
CXB0292 	269.02453600	-28.29885300
CXB0293 	268.71037000	-29.33719600
CXB0294 	268.40711500	-29.31553400
CXB0295 	267.92170700	-30.40014300
CXB0296 	267.28766000	-31.28796400
CXB0297 	266.86549700	-31.93748000
CXB0298 	263.65438300	-30.63658700
CXB0299 	263.62415100	-30.77562600
CXB0300 	269.87343700	-27.58209500
CXB0301 	269.82071400	-27.71346300
CXB0302 	269.67068000	-27.90240100
CXB0303 	269.65176600	-27.53711900
CXB0304 	269.65051500	-27.60381300
CXB0305 	269.61713400	-27.51744900
CXB0306 	269.53993200	-28.14183000
CXB0307 	269.53119800	-27.42801100
CXB0308 	269.52584100	-27.78312600
CXB0309 	269.52333100	-27.52904900
CXB0310 	269.51363900	-27.57505500
CXB0311 	269.43210300	-27.10213300
CXB0312 	269.41007000	-28.37890500
CXB0313 	269.37314100	-27.93366300
CXB0314 	269.33859700	-27.97403100
CXB0315 	269.31288100	-28.17388900
CXB0316 	269.28556100	-28.33751300
CXB0317 	269.28329200	-27.20000900
CXB0318 	269.25738500	-28.36697500
CXB0319 	269.23015900	-28.52311500
CXB0320 	269.22814700	-28.55582500
CXB0321 	269.22618800	-28.59914800
CXB0322 	269.20611800	-28.17616500
CXB0323 	269.20516900	-28.52999800
CXB0324 	269.16970800	-28.50571500
CXB0325 	269.16781000	-28.62356600
CXB0326 	269.15292800	-28.33217800
CXB0327 	269.12484900	-28.53080000
CXB0328 	269.11416100	-28.13459200
CXB0329 	269.09735900	-28.14792900
CXB0330 	269.06074000	-28.73406700
CXB0331 	268.99223200	-28.78288400
CXB0332 	268.90909300	-28.52159600
CXB0333 	268.89628800	-28.94541200
CXB0334 	268.88870600	-29.03032500
CXB0335 	268.86413100	-29.14169200
CXB0336 	268.83553400	-28.78122700
CXB0337 	268.83298000	-29.10635300
CXB0338 	268.78252600	-28.73221300
CXB0339 	268.76554600	-28.70478500
CXB0340 	268.71972200	-29.12036900
CXB0341 	268.70897600	-29.00979900
CXB0342 	268.70233300	-29.36325700
CXB0343 	268.69699500	-29.34594700
CXB0344 	268.66197900	-29.28809700
CXB0345 	268.63975800	-29.39911400
CXB0346 	268.61116900	-28.97025400
CXB0347 	268.55095900	-29.15432100
CXB0348 	268.53951900	-29.49305800
CXB0349 	268.53520800	-29.19058500
CXB0350 	268.52514000	-29.11455300
CXB0351 	268.52273300	-29.23919200
CXB0352 	268.42626400	-29.83201900
CXB0353 	268.38037600	-29.72774800
CXB0354 	268.37786200	-29.68383200
CXB0355 	268.33950000	-29.33196900
CXB0356 	268.28923800	-29.90420100
CXB0357 	268.25972300	-29.50802400
CXB0358 	268.22437900	-29.53972600
CXB0359 	268.18541400	-29.73839700
CXB0360 	268.16933700	-30.18616700
CXB0361 	268.16490600	-29.75234500
CXB0362 	268.15867200	-29.53322400
CXB0363 	268.12948700	-29.74665800
CXB0364 	268.11468700	-29.78738400
CXB0365 	268.11253600	-29.78392200
CXB0366 	268.10032000	-29.71699900
CXB0367 	267.91825400	-30.46838600
CXB0368 	267.90166900	-30.50656700
CXB0369 	267.84070100	-30.28662800
CXB0370 	267.81066100	-30.43936100
CXB0371 	267.76992800	-30.28626300
CXB0372 	267.64685700	-30.60239500
CXB0373 	267.63037800	-30.98715400
CXB0374 	267.53355100	-30.83348600
CXB0375 	267.45079200	-30.67723600
CXB0376 	267.41533500	-30.71845500
CXB0377 	267.38231500	-31.25870300
CXB0378 	267.35433100	-31.24308900
CXB0379 	267.33414600	-31.29434300
CXB0380 	267.32129800	-31.28377600
CXB0381 	267.27844400	-31.27219900
CXB0382 	267.26503000	-31.50521300
CXB0383 	267.26444000	-31.24663800
CXB0384 	267.23824900	-31.07553200
CXB0385 	267.18348800	-31.44497400
CXB0386 	267.14909500	-31.09950000
CXB0387 	267.12626900	-31.50181800
CXB0388 	267.09262100	-31.42754600
CXB0389 	267.05820300	-31.60804100
CXB0390 	266.99059800	-31.70566200
CXB0391 	266.95795800	-31.34960500
CXB0392 	266.94747000	-31.67270300
CXB0393 	266.91960100	-31.42957800
CXB0394 	266.91847800	-25.83276200
CXB0395 	266.90049300	-25.80375300
CXB0396 	266.87143900	-25.92580700
CXB0397 	266.84431100	-31.73452200
CXB0398 	266.83511600	-25.77579800
CXB0399 	266.80378100	-31.65377100
CXB0400 	266.79279900	-31.80086900
CXB0401 	266.78693400	-25.83032100
CXB0402 	266.76168400	-25.82188400
CXB0403 	266.74099600	-32.19072100
CXB0404 	266.72359400	-32.05938200
CXB0405 	266.55926800	-32.25316200
CXB0406 	266.52187000	-32.10245600
CXB0407 	266.44783600	-32.04460500
CXB0408 	266.15102500	-31.98218500
CXB0409 	266.07300300	-31.86945000
CXB0410 	265.97262700	-32.16504400
CXB0411 	263.68355800	-30.72541000
CXB0412 	263.29869000	-30.64345300
CXB0413 	263.28311800	-30.48863000
CXB0414 	263.25192400	-30.46822900
CXB0415 	263.18427200	-30.29836200
CXB0416 	263.11089900	-30.55978500
CXB0417 	263.07661200	-30.36447700
CXB0418 	262.97815600	-30.41073500
CXB0419 	262.92493700	-30.59809900
CXB0420 	262.92423800	-30.39951300
CXB0421 	262.89619600	-30.30458900
CXB0422 	262.82084200	-30.32154300
CXB0423 	269.46507900	-27.66342000
CXB0424 	265.99796900	-31.85644400
